Source.Name,report_year,agency_id,ori,agency_name,state_abbr,primary_county_id,primary_county,population,nibrs_months_reported,icpsr_zip,icpsr_lat,icpsr_lng,coordinates
TX2008cde_agencies.csv,2008,19772,TX2290000,Tyler County Sheriff's Office,TX,2843,Tyler,18912,0,75979,30.769295,-94.375656,"(30.769295, -94.375656)"
TX2008cde_agencies.csv,2008,19605,TX1870000,Polk County Sheriff's Office,TX,2801,Polk,37978,12,77351,30.784553,-94.837338,"(30.784553, -94.837338)"
TX2008cde_agencies.csv,2008,19644,TX2010000,Rusk County Sheriff's Office,TX,2815,Rusk,33428,12,75652,32.109423,-94.756382,"(32.109423, -94.756382)"
TX2008cde_agencies.csv,2008,19586,TX1810300,Pinehurst Police Department,TX,2795,Orange,2080,0,77630,30.120918,-93.893358,"(30.120918, -93.893358)"
TX2008cde_agencies.csv,2008,19325,TX1082300,Alton Police Department,TX,2722,Hidalgo,15895,0,78573,26.396384,-98.18099,"(26.396384, -98.18099)"
TX2008cde_agencies.csv,2008,19750,TX2250100,Mount Pleasant Police Department,TX,2839,Titus,16022,0,75455,33.214599,-94.966783,"(33.214599, -94.966783)"
TX2008cde_agencies.csv,2008,19637,TX1990100,Rockwall Police Department,TX,2813,Rockwall,42790,12,75087,32.898054,-96.404396,"(32.898054, -96.404396)"
TX2008cde_agencies.csv,2008,19107,TX0710000,El Paso County Sheriff's Office,TX,2684,El Paso,97068,0,79938,31.766403,-106.24139,"(31.766403, -106.24139)"
TX2008cde_agencies.csv,2008,19347,TX1120000,Hopkins County Sheriff's Office,TX,2726,Hopkins,19290,0,75482,33.148959,-95.565194,"(33.148959, -95.565194)"
TX2008cde_agencies.csv,2008,18891,TX0270600,Bertram Police Department,TX,2641,Burnet,1380,0,78605,30.78963,-98.201187,"(30.78963, -98.201187)"
TX2008cde_agencies.csv,2008,18816,TX0151200,Shavano Park Police Department,TX,2629,Bexar,3514,0,78231,29.448671,-98.520147,"(29.448671, -98.520147)"
TX2008cde_agencies.csv,2008,19558,TX1720200,Lone Star Police Department,TX,2786,Morris,1551,0,75668,33.116466,-94.731265,"(33.116466, -94.731265)"
TX2008cde_agencies.csv,2008,19279,TX1017300,Independent School District: Aldine,TX,2715,Harris,0,0,77032,29.857273,-95.393037,"(29.857273, -95.393037)"
TX2008cde_agencies.csv,2008,18947,TX0380000,Childress County Sheriff's Office,TX,2652,Childress,1026,0,79201,34.529337,-100.208336,"(34.529337, -100.208336)"
TX2008cde_agencies.csv,2008,19046,TX0580000,Dawson County Sheriff's Office,TX,2672,Dawson,3723,0,79331,32.741934,-101.947322,"(32.741934, -101.947322)"
TX2008cde_agencies.csv,2008,19508,TX1570100,Madisonville Police Department,TX,2768,Madison,4589,2,77864,30.966878,-95.930372,"(30.966878, -95.930372)"
TX2008cde_agencies.csv,2008,19117,TX0712200,Independent School District: Socorro,TX,2684,El Paso,0,0,79936,31.766403,-106.24139,"(31.766403, -106.24139)"
TX2008cde_agencies.csv,2008,18838,TX0180000,Bosque County Sheriff's Office,TX,2632,Bosque,11789,0,76665,31.900764,-97.637632,"(31.900764, -97.637632)"
TX2008cde_agencies.csv,2008,19809,TX2400500,Laredo Community College,TX,2854,Webb,0,0,78040,27.770584,-99.326641,"(27.770584, -99.326641)"
TX2008cde_agencies.csv,2008,19005,TX0550100,Van Horn Police Department,TX,2669,Culberson,1928,0,79855,31.445908,-104.526945,"(31.445908, -104.526945)"
TX2008cde_agencies.csv,2008,19502,TX1551700,Riesel Police Department,TX,2775,Mclennan,1023,0,76682,31.549493,-97.201472,"(31.549493, -97.201472)"
TX2008cde_agencies.csv,2008,19049,TX0590100,Hereford Police Department,TX,2673,Deaf Smith,15165,0,79045,34.940766,-102.607564,"(34.940766, -102.607564)"
TX2008cde_agencies.csv,2008,18973,TX0440100,Wellington Police Department,TX,2658,Collingsworth,2148,0,79095,34.963358,-100.272135,"(34.963358, -100.272135)"
TX2008cde_agencies.csv,2008,19430,TX1370300,Texas A&M University: Kingsville,TX,2751,Kleberg,0,0,78363,27.438735,-97.66062,"(27.438735, -97.66062)"
TX2008cde_agencies.csv,2008,19631,TX1970000,Roberts County Sheriff's Office,TX,2811,Roberts,931,0,79059,35.836216,-100.807555,"(35.836216, -100.807555)"
TX2008cde_agencies.csv,2008,19413,TX1290500,Terrell Police Department,TX,2743,Kaufman,16737,12,75160,32.598944,-96.288378,"(32.598944, -96.288378)"
TX2008cde_agencies.csv,2008,18789,TX0120100,Seymour Police Department,TX,2626,Baylor,2610,0,76380,33.618921,-99.207848,"(33.618921, -99.207848)"
TX2008cde_agencies.csv,2008,19285,TX1021200,Texas State Technical College: Marshall,TX,2716,Harrison,0,0,75672,32.547991,-94.374434,"(32.547991, -94.374434)"
TX2008cde_agencies.csv,2008,19477,TX1520600,Texas Tech University: Lubbock,TX,2766,Lubbock,0,0,79409,33.611469,-101.819944,"(33.611469, -101.819944)"
TX2008cde_agencies.csv,2008,19793,TX2350100,Victoria Police Department,TX,2849,Victoria,66988,12,77901,28.79637,-96.971198,"(28.79637, -96.971198)"
TX2008cde_agencies.csv,2008,19646,TX2010300,Overton Police Department,TX,2815,Rusk,2533,0,75684,32.109423,-94.756382,"(32.109423, -94.756382)"
TX2008cde_agencies.csv,2008,19669,TX2090100,Albany Police Department,TX,2823,Shackelford,2007,0,76430,32.74382,-99.347005,"(32.74382, -99.347005)"
TX2008cde_agencies.csv,2008,19042,TX0575200,Southern Methodist University,TX,2671,Dallas,0,0,75275,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2008cde_agencies.csv,2008,19043,TX0575500,Ovilla Police Department,TX,2685,Ellis,3651,0,75154,32.347294,-96.798231,"(32.347294, -96.798231)"
TX2008cde_agencies.csv,2008,18754,TX0010300,Frankston Police Department,TX,2615,Anderson,1174,0,75763,31.841266,-95.661744,"(31.841266, -95.661744)"
TX2008cde_agencies.csv,2008,19370,TX1180000,Irion County Sheriff's Office,TX,2732,Irion,1568,0,76941,31.303424,-100.981304,"(31.303424, -100.981304)"
TX2008cde_agencies.csv,2008,19838,TX2460800,Southwestern University,TX,2860,Williamson,0,0,78627,30.64903,-97.605069,"(30.64903, -97.605069)"
TX2008cde_agencies.csv,2008,18915,TX0310900,San Benito Police Department,TX,2645,Cameron,24557,0,78586,26.102923,-97.478958,"(26.102923, -97.478958)"
TX2008cde_agencies.csv,2008,19451,TX1430300,Yoakum Police Department,TX,2757,Lavaca,6035,0,77995,29.382578,-96.923633,"(29.382578, -96.923633)"
TX2008cde_agencies.csv,2008,19623,TX1930000,Real County Sheriff's Office,TX,2807,Real,3390,0,78873,29.82303,-99.805303,"(29.82303, -99.805303)"
TX2008cde_agencies.csv,2008,19769,TX2273800,Independent School District: Pflugerville,TX,2841,Travis,0,0,78660,30.239513,-97.69127,"(30.239513, -97.69127)"
TX2008cde_agencies.csv,2008,19492,TX1550500,Lacy-Lakeview Police Department,TX,2775,Mclennan,6663,12,76715,31.549493,-97.201472,"(31.549493, -97.201472)"
TX2008cde_agencies.csv,2008,19712,TX2201300,Grapevine Police Department,TX,2834,Tarrant,51962,0,76051,32.77204,-97.291291,"(32.77204, -97.291291)"
TX2008cde_agencies.csv,2008,18986,TX0480100,Eden Police Department,TX,2662,Concho,2764,0,76837,31.318865,-99.863648,"(31.318865, -99.863648)"
TX2008cde_agencies.csv,2008,19338,TX1100000,Hockley County Sheriff's Office,TX,2724,Hockley,9747,0,79336,33.605932,-102.343398,"(33.605932, -102.343398)"
TX2008cde_agencies.csv,2008,19672,TX2110000,Sherman County Sheriff's Office,TX,2825,Sherman,1015,0,79084,36.277628,-101.894716,"(36.277628, -101.894716)"
TX2008cde_agencies.csv,2008,18829,TX015349E,St. Mary's University,TX,2629,Bexar,0,0,,,,"(, )"
TX2008cde_agencies.csv,2008,19263,TX1013800,Rice University,TX,2715,Harris,0,0,77251,29.857273,-95.393037,"(29.857273, -95.393037)"
TX2008cde_agencies.csv,2008,19533,TX1670000,Mills County Sheriff's Office,TX,2781,Mills,4861,0,76844,31.494888,-98.594623,"(31.494888, -98.594623)"
TX2008cde_agencies.csv,2008,18974,TX0450000,Colorado County Sheriff's Office,TX,2659,Colorado,11342,0,78934,29.595991,-96.508433,"(29.595991, -96.508433)"
TX2008cde_agencies.csv,2008,19791,TX2340500,Wills Point Police Department,TX,2848,Van Zandt,3519,0,75169,32.558948,-95.836391,"(32.558948, -95.836391)"
TX2008cde_agencies.csv,2008,19486,TX1540000,McCulloch County Sheriff's Office,TX,2774,Mcculloch,2763,0,76825,31.205477,-99.359856,"(31.205477, -99.359856)"
TX2008cde_agencies.csv,2008,19185,TX0880000,Goliad County Sheriff's Office,TX,2702,Goliad,7651,12,77963,28.6607,-97.430415,"(28.6607, -97.430415)"
TX2008cde_agencies.csv,2008,18790,TX0130000,Bee County Sheriff's Office,TX,2627,Bee,19766,0,78102,28.416077,-97.742586,"(28.416077, -97.742586)"
TX2008cde_agencies.csv,2008,18772,TX0070100,Lytle Police Department,TX,2621,Atascosa,2855,0,78052,28.891397,-98.535381,"(28.891397, -98.535381)"
TX2008cde_agencies.csv,2008,18880,TX0240100,Falfurrias Police Department,TX,2638,Brooks,4938,0,78355,27.034994,-98.215276,"(27.034994, -98.215276)"
TX2008cde_agencies.csv,2008,19152,TX0791600,Independent School District: Fort Bend,TX,2693,Fort Bend,0,0,77477,29.526602,-95.771015,"(29.526602, -95.771015)"
TX2008cde_agencies.csv,2008,19459,TX1460400,Liberty Police Department,TX,2760,Liberty,9050,0,77575,30.162189,-94.822682,"(30.162189, -94.822682)"
TX2008cde_agencies.csv,2008,19462,TX1470200,Groesbeck Police Department,TX,2761,Limestone,4319,0,76642,31.547543,-96.593623,"(31.547543, -96.593623)"
TX2008cde_agencies.csv,2008,19306,TX1071900,Coffee City Police Department,TX,2721,Henderson,279,0,75763,32.211633,-95.853418,"(32.211633, -95.853418)"
TX2008cde_agencies.csv,2008,18858,TX0201000,Pearland Police Department,TX,2634,Brazoria,106850,12,77584,29.167817,-95.434647,"(29.167817, -95.434647)"
TX2008cde_agencies.csv,2008,18766,TX0040200,Rockport Police Department,TX,2618,Aransas,10570,0,78382,28.104225,-96.977983,"(28.104225, -96.977983)"
TX2008cde_agencies.csv,2008,19539,TX1690300,St. Jo Police Department,TX,2783,Montague,1017,0,76265,33.678356,-97.725014,"(33.678356, -97.725014)"
TX2008cde_agencies.csv,2008,19179,TX0842300,College of the Mainland,TX,2698,Galveston,0,0,77591,29.228364,-94.895428,"(29.228364, -94.895428)"
TX2008cde_agencies.csv,2008,19112,TX0711200,Clint Police Department,TX,2684,El Paso,1209,0,79836,31.766403,-106.24139,"(31.766403, -106.24139)"
TX2008cde_agencies.csv,2008,19825,TX2440100,Vernon Police Department,TX,2858,Wilbarger,10422,0,76384,34.08492,-99.24244,"(34.08492, -99.24244)"
TX2008cde_agencies.csv,2008,18855,TX0200500,Freeport Police Department,TX,2634,Brazoria,12227,0,77541,29.167817,-95.434647,"(29.167817, -95.434647)"
TX2008cde_agencies.csv,2008,19385,TX1230600,Pear Ridge Police Department,TX,2737,Jefferson,0,0,77640,29.854,-94.149331,"(29.854, -94.149331)"
TX2008cde_agencies.csv,2008,18822,TX0151900,University of Texas: San Antonio,TX,2629,Bexar,0,0,78249,29.448671,-98.520147,"(29.448671, -98.520147)"
TX2008cde_agencies.csv,2008,19352,TX1130500,Grapeland Police Department,TX,2727,Houston,1406,0,75844,31.323036,-95.4216,"(31.323036, -95.4216)"
TX2008cde_agencies.csv,2008,18753,TX0010100,Palestine Police Department,TX,2615,Anderson,18299,0,75801,31.841266,-95.661744,"(31.841266, -95.661744)"
TX2008cde_agencies.csv,2008,19506,TX1560000,McMullen County Sheriff's Office,TX,2776,Mcmullen,832,0,78072,28.384922,-98.578853,"(28.384922, -98.578853)"
TX2008cde_agencies.csv,2008,19706,TX2200600,Crowley Police Department,TX,2834,Tarrant,15014,0,76036,32.77204,-97.291291,"(32.77204, -97.291291)"
TX2008cde_agencies.csv,2008,19764,TX2272100,Lago Vista Police Department,TX,2841,Travis,6574,0,78645,30.239513,-97.69127,"(30.239513, -97.69127)"
TX2008cde_agencies.csv,2008,19369,TX1170500,Stinnett Police Department,TX,2731,Hutchinson,1857,0,79083,35.837047,-101.362746,"(35.837047, -101.362746)"
TX2008cde_agencies.csv,2008,19278,TX1017200,Independent School District: Pasadena,TX,2715,Harris,0,0,77502,29.857273,-95.393037,"(29.857273, -95.393037)"
TX2008cde_agencies.csv,2008,19094,TX0680200,Odessa Police Department,TX,2682,Ector,118606,0,79761,31.865301,-102.542507,"(31.865301, -102.542507)"
TX2008cde_agencies.csv,2008,18960,TX0430300,Farmersville Police Department,TX,2657,Collin,3455,0,75442,33.194745,-96.579846,"(33.194745, -96.579846)"
TX2008cde_agencies.csv,2008,19469,TX1500100,Llano Police Department,TX,2764,Llano,3338,0,78643,30.707584,-98.68469,"(30.707584, -98.68469)"
TX2008cde_agencies.csv,2008,18992,TX0500100,Copperas Cove Police Department,TX,2664,Coryell,33105,0,76522,31.391177,-97.798022,"(31.391177, -97.798022)"
TX2008cde_agencies.csv,2008,19247,TX1011300,La Porte Police Department,TX,2715,Harris,35336,0,77571,29.857273,-95.393037,"(29.857273, -95.393037)"
TX2008cde_agencies.csv,2008,19418,TX1310000,Kenedy County Sheriff's Office,TX,2745,Kenedy,397,0,78385,26.894148,-97.586519,"(26.894148, -97.586519)"
TX2008cde_agencies.csv,2008,19570,TX1770200,Roscoe Police Department,TX,2791,Nolan,1321,0,79545,32.312338,-100.418108,"(32.312338, -100.418108)"
TX2008cde_agencies.csv,2008,19138,TX0770100,Floydada Police Department,TX,2691,Floyd,2756,0,79235,34.07373,-101.303274,"(34.07373, -101.303274)"
TX2008cde_agencies.csv,2008,19411,TX1290200,Kaufman Police Department,TX,2743,Kaufman,7047,0,75142,32.598944,-96.288378,"(32.598944, -96.288378)"
TX2008cde_agencies.csv,2008,19097,TX0690000,Edwards County Sheriff's Office,TX,2683,Edwards,1856,0,78880,29.985877,-100.307373,"(29.985877, -100.307373)"
TX2008cde_agencies.csv,2008,19836,TX2460500,Round Rock Police Department,TX,2860,Williamson,115955,0,78665,30.64903,-97.605069,"(30.64903, -97.605069)"
TX2008cde_agencies.csv,2008,18774,TX0070300,Poteet Police Department,TX,2621,Atascosa,3426,0,78065,28.891397,-98.535381,"(28.891397, -98.535381)"
TX2008cde_agencies.csv,2008,19171,TX0840800,League City Police Department,TX,2698,Galveston,97172,0,77573,29.228364,-94.895428,"(29.228364, -94.895428)"
TX2008cde_agencies.csv,2008,19021,TX0571400,Hutchins Police Department,TX,2671,Dallas,5452,0,75141,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2008cde_agencies.csv,2008,19315,TX1080700,La Villa Police Department,TX,2722,Hidalgo,2525,12,78562,26.396384,-98.18099,"(26.396384, -98.18099)"
TX2008cde_agencies.csv,2008,19364,TX1161300,West Tawakoni Police Department,TX,2730,Hunt,1634,0,75474,33.123292,-96.084202,"(33.123292, -96.084202)"
TX2008cde_agencies.csv,2008,19659,TX2050500,Taft Police Department,TX,2819,San Patricio,3092,0,78390,28.011786,-97.517162,"(28.011786, -97.517162)"
TX2008cde_agencies.csv,2008,19674,TX2120000,Smith County Sheriff's Office,TX,2826,Smith,99365,0,75710,32.375106,-95.268743,"(32.375106, -95.268743)"
TX2008cde_agencies.csv,2008,19722,TX2202400,Saginaw Police Department,TX,2834,Tarrant,22175,0,76179,32.77204,-97.291291,"(32.77204, -97.291291)"
TX2008cde_agencies.csv,2008,19796,TX2370000,Waller County Sheriff's Office,TX,2851,Waller,26145,0,77445,30.013578,-95.982102,"(30.013578, -95.982102)"
TX2008cde_agencies.csv,2008,19760,TX2270500,University of Texas: Austin,TX,2841,Travis,0,0,78705,30.239513,-97.69127,"(30.239513, -97.69127)"
TX2008cde_agencies.csv,2008,19398,TX1260500,Joshua Police Department,TX,2740,Johnson,6029,0,76058,32.379784,-97.364952,"(32.379784, -97.364952)"
TX2008cde_agencies.csv,2008,19471,TX1510000,Loving County Sheriff's Office,TX,2765,Loving,88,0,79754,31.844936,-103.561229,"(31.844936, -103.561229)"
TX2008cde_agencies.csv,2008,19056,TX0610600,Lewisville Police Department,TX,2675,Denton,104741,12,75029,33.205005,-97.119046,"(33.205005, -97.119046)"
TX2008cde_agencies.csv,2008,19113,TX0711300,Independent School District: El Paso,TX,2684,El Paso,0,0,79925,31.766403,-106.24139,"(31.766403, -106.24139)"
TX2008cde_agencies.csv,2008,19563,TX1740200,Nacogdoches Police Department,TX,2788,Nacogdoches,33873,12,75963,31.62056,-94.62025,"(31.62056, -94.62025)"
TX2008cde_agencies.csv,2008,19288,TX1040000,Haskell County Sheriff's Office,TX,2718,Haskell,2494,0,79521,33.175965,-99.730773,"(33.175965, -99.730773)"
TX2008cde_agencies.csv,2008,18810,TX0150500,Converse Police Department,TX,2629,Bexar,21773,5,78109,29.448671,-98.520147,"(29.448671, -98.520147)"
TX2008cde_agencies.csv,2008,19504,TX155259E,Baylor University: Waco,TX,2775,Mclennan,0,0,,,,"(, )"
TX2008cde_agencies.csv,2008,19467,TX1490100,Three Rivers Police Department,TX,2763,Live Oak,1972,0,78071,28.351535,-98.126961,"(28.351535, -98.126961)"
TX2008cde_agencies.csv,2008,19526,TX1650000,Midland County Sheriff's Office,TX,2779,Midland,26638,0,79701,31.870896,-102.024326,"(31.870896, -102.024326)"
TX2008cde_agencies.csv,2008,19284,TX1020200,Marshall Police Department,TX,2716,Harrison,25005,0,75671,32.547991,-94.374434,"(32.547991, -94.374434)"
TX2008cde_agencies.csv,2008,18851,TX0200100,Alvin Police Department,TX,2634,Brazoria,25842,0,77511,29.167817,-95.434647,"(29.167817, -95.434647)"
TX2008cde_agencies.csv,2008,19371,TX1190000,Jack County Sheriff's Office,TX,2733,Jack,4443,0,76458,33.23241,-98.171884,"(33.23241, -98.171884)"
TX2008cde_agencies.csv,2008,19071,TX0613100,Trophy Club Police Department,TX,2675,Denton,12153,0,76262,33.205005,-97.119046,"(33.205005, -97.119046)"
TX2008cde_agencies.csv,2008,18763,TX0031300,Hudson Police Department,TX,2617,Angelina,4781,0,75904,31.251951,-94.611056,"(31.251951, -94.611056)"
TX2008cde_agencies.csv,2008,19830,TX2450900,Independent School District: Raymondville,TX,2859,Willacy,0,0,78580,26.481092,-97.584223,"(26.481092, -97.584223)"
TX2008cde_agencies.csv,2008,19602,TX1850300,Farwell Police Department,TX,2799,Parmer,1299,0,79325,34.532163,-102.784853,"(34.532163, -102.784853)"
TX2008cde_agencies.csv,2008,19075,TX0620100,Cuero Police Department,TX,2676,Dewitt,7115,5,77954,29.082346,-97.361654,"(29.082346, -97.361654)"
TX2008cde_agencies.csv,2008,19018,TX0571100,Garland Police Department,TX,2671,Dallas,237593,0,75042,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2008cde_agencies.csv,2008,18839,TX0180100,Clifton Police Department,TX,2632,Bosque,3330,0,76634,31.900764,-97.637632,"(31.900764, -97.637632)"
TX2008cde_agencies.csv,2008,19666,TX2080100,Snyder Police Department,TX,2822,Scurry,11659,0,79549,32.744462,-100.913399,"(32.744462, -100.913399)"
TX2008cde_agencies.csv,2008,18901,TX0290200,Port Lavaca Police Department,TX,2643,Calhoun,12446,12,77979,28.445366,-96.5833,"(28.445366, -96.5833)"
TX2008cde_agencies.csv,2008,19498,TX1551200,Waco Police Department,TX,2775,Mclennan,131413,0,76701,31.549493,-97.201472,"(31.549493, -97.201472)"
TX2008cde_agencies.csv,2008,19217,TX0940600,Cibolo Police Department,TX,2708,Guadalupe,26655,0,78108,29.583532,-97.948858,"(29.583532, -97.948858)"
TX2008cde_agencies.csv,2008,18873,TX0210200,College Station Police Department,TX,2635,Brazos,105855,0,77842,30.656725,-96.302389,"(30.656725, -96.302389)"
TX2008cde_agencies.csv,2008,19855,TX2500000,Wood County Sheriff's Office,TX,2864,Wood,32848,0,75783,32.783588,-95.382166,"(32.783588, -95.382166)"
TX2008cde_agencies.csv,2008,18844,TX0190100,De Kalb Police Department,TX,2633,Bowie,1660,0,75559,33.446051,-94.422375,"(33.446051, -94.422375)"
TX2008cde_agencies.csv,2008,18830,TX0153500,Independent School District: East Central,TX,2629,Bexar,0,0,78263,29.448671,-98.520147,"(29.448671, -98.520147)"
TX2008cde_agencies.csv,2008,19391,TX1250100,Alice Police Department,TX,2739,Jim Wells,19463,0,78332,27.733516,-98.090814,"(27.733516, -98.090814)"
TX2008cde_agencies.csv,2008,19139,TX0770200,Lockney Police Department,TX,2691,Floyd,1661,0,79241,34.07373,-101.303274,"(34.07373, -101.303274)"
TX2008cde_agencies.csv,2008,19355,TX1150000,Hudspeth County Sheriff's Office,TX,2729,Hudspeth,3158,0,79851,31.450868,-105.377549,"(31.450868, -105.377549)"
TX2008cde_agencies.csv,2008,18902,TX0290300,Seadrift Police Department,TX,2643,Calhoun,1467,0,77983,28.445366,-96.5833,"(28.445366, -96.5833)"
TX2008cde_agencies.csv,2008,18982,TX0470000,Comanche County Sheriff's Office,TX,2661,Comanche,7099,0,76442,31.951645,-98.549617,"(31.951645, -98.549617)"
TX2008cde_agencies.csv,2008,19684,TX2121900,Independent School District: Tyler,TX,2826,Smith,0,0,75701,32.375106,-95.268743,"(32.375106, -95.268743)"
TX2008cde_agencies.csv,2008,19102,TX0700500,Midlothian Police Department,TX,2685,Ellis,21607,0,76065,32.347294,-96.798231,"(32.347294, -96.798231)"
TX2008cde_agencies.csv,2008,19357,TX1160100,Celeste Police Department,TX,2730,Hunt,829,0,75423,33.123292,-96.084202,"(33.123292, -96.084202)"
TX2008cde_agencies.csv,2008,18988,TX0490100,Gainesville Police Department,TX,2663,Cooke,16119,0,76240,33.639169,-97.210372,"(33.639169, -97.210372)"
TX2008cde_agencies.csv,2008,18764,TX0040000,Aransas County Sheriff's Office,TX,2618,Aransas,12594,0,78382,28.104225,-96.977983,"(28.104225, -96.977983)"
TX2008cde_agencies.csv,2008,19758,TX2270300,Rollingwood Police Department,TX,2841,Travis,1551,0,78746,30.239513,-97.69127,"(30.239513, -97.69127)"
TX2008cde_agencies.csv,2008,19811,TX2400700,Independent School District: United,TX,2854,Webb,0,0,78045,27.770584,-99.326641,"(27.770584, -99.326641)"
TX2008cde_agencies.csv,2008,19282,TX1020000,Harrison County Sheriff's Office,TX,2716,Harrison,36948,0,75670,32.547991,-94.374434,"(32.547991, -94.374434)"
TX2008cde_agencies.csv,2008,19356,TX1160000,Hunt County Sheriff's Office,TX,2730,Hunt,47902,0,75401,33.123292,-96.084202,"(33.123292, -96.084202)"
TX2008cde_agencies.csv,2008,19036,TX0573500,North Lake College,TX,2671,Dallas,0,0,75038,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2008cde_agencies.csv,2008,19653,TX2040000,San Jacinto County Sheriff's Office,TX,2818,San Jacinto,27326,0,77331,30.574388,-95.163137,"(30.574388, -95.163137)"
TX2008cde_agencies.csv,2008,19416,TX1300000,Kendall County Sheriff's Office,TX,2744,Kendall,25111,6,78006,29.944524,-98.711094,"(29.944524, -98.711094)"
TX2008cde_agencies.csv,2008,19743,TX221109E,Hardin-Simmons University,TX,2835,Taylor,0,0,,,,"(, )"
TX2008cde_agencies.csv,2008,19297,TX1060100,Canadian Police Department,TX,2720,Hemphill,3029,0,79014,35.816237,-100.284807,"(35.816237, -100.284807)"
TX2008cde_agencies.csv,2008,19033,TX0572900,Eastfield College,TX,2671,Dallas,0,0,75150,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2008cde_agencies.csv,2008,18760,TX0030200,Huntington Police Department,TX,2617,Angelina,2104,0,75949,31.251951,-94.611056,"(31.251951, -94.611056)"
TX2008cde_agencies.csv,2008,19804,TX2390000,Washington County Sheriff's Office,TX,2853,Washington,18252,0,77833,30.215075,-96.410272,"(30.215075, -96.410272)"
TX2008cde_agencies.csv,2008,19850,TX2480200,Wink Police Department,TX,2862,Winkler,1060,0,79787,31.831415,-103.055986,"(31.831415, -103.055986)"
TX2008cde_agencies.csv,2008,19719,TX2202100,North Richland Hills Police Department,TX,2834,Tarrant,69849,0,76180,32.77204,-97.291291,"(32.77204, -97.291291)"
TX2008cde_agencies.csv,2008,18828,TX015319E,Trinity University,TX,2629,Bexar,0,0,,,,"(, )"
TX2008cde_agencies.csv,2008,19125,TX0730300,Rosebud Police Department,TX,2687,Falls,1369,0,76570,31.25193,-96.934127,"(31.25193, -96.934127)"
TX2008cde_agencies.csv,2008,19085,TX0660200,San Diego Police Department,TX,2680,Duval,4385,0,78384,27.681123,-98.497393,"(27.681123, -98.497393)"
TX2008cde_agencies.csv,2008,19763,TX2271900,Sunset Valley Police Department,TX,2841,Travis,709,1,78745,30.239513,-97.69127,"(30.239513, -97.69127)"
TX2008cde_agencies.csv,2008,19167,TX0840400,Galveston Police Department,TX,2698,Galveston,50065,0,77552,29.228364,-94.895428,"(29.228364, -94.895428)"
TX2008cde_agencies.csv,2008,19705,TX2200500,Blue Mound Police Department,TX,2834,Tarrant,2494,0,76131,32.77204,-97.291291,"(32.77204, -97.291291)"
TX2008cde_agencies.csv,2008,19014,TX0570700,Coppell Police Department,TX,2671,Dallas,41170,0,75019,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2008cde_agencies.csv,2008,18870,TX0203300,Independent School District: Angleton,TX,2634,Brazoria,0,0,77515,29.167817,-95.434647,"(29.167817, -95.434647)"
TX2008cde_agencies.csv,2008,19074,TX0620000,Dewitt County Sheriff's Office,TX,2676,Dewitt,9399,12,77954,29.082346,-97.361654,"(29.082346, -97.361654)"
TX2008cde_agencies.csv,2008,19819,TX2430100,Burkburnett Police Department,TX,2857,Wichita,11224,0,76354,33.991103,-98.716851,"(33.991103, -98.716851)"
TX2008cde_agencies.csv,2008,19305,TX1071000,Tool Police Department,TX,2721,Henderson,2266,0,75143,32.211633,-95.853418,"(32.211633, -95.853418)"
TX2008cde_agencies.csv,2008,19818,TX2430000,Wichita County Sheriff's Office,TX,2857,Wichita,7244,0,76307,33.991103,-98.716851,"(33.991103, -98.716851)"
TX2008cde_agencies.csv,2008,18762,TX0031100,Zavalla Police Department,TX,2617,Angelina,710,0,75980,31.251951,-94.611056,"(31.251951, -94.611056)"
TX2008cde_agencies.csv,2008,19213,TX0940000,Guadalupe County Sheriff's Office,TX,2708,Guadalupe,47669,0,78155,29.583532,-97.948858,"(29.583532, -97.948858)"
TX2008cde_agencies.csv,2008,19593,TX1830100,Carthage Police Department,TX,2797,Panola,6834,0,75633,32.163978,-94.305156,"(32.163978, -94.305156)"
TX2008cde_agencies.csv,2008,19824,TX2440000,Wilbarger County Sheriff's Office,TX,2858,Wilbarger,2449,0,76384,34.08492,-99.24244,"(34.08492, -99.24244)"
TX2008cde_agencies.csv,2008,18872,TX0210100,Bryan Police Department,TX,2635,Brazos,82050,0,77805,30.656725,-96.302389,"(30.656725, -96.302389)"
TX2008cde_agencies.csv,2008,18860,TX0201200,Sweeny Police Department,TX,2634,Brazoria,3780,0,77480,29.167817,-95.434647,"(29.167817, -95.434647)"
TX2008cde_agencies.csv,2008,19032,TX0572800,University of Texas: Dallas,TX,2671,Dallas,0,0,75080,32.766987,-96.778424,"(32.766987, -96.778424)"
TX2008cde_agencies.csv,2008,18923,TX0312900,Laguna Vista Police Department,TX,2645,Cameron,3227,0,78578,26.102923,-97.478958,"(26.102923, -97.478958)"
TX2008cde_agencies.csv,2008,19606,TX1870200,Livingston Police Department,TX,2801,Polk,5129,0,77351,30.784553,-94.837338,"(30.784553, -94.837338)"
TX2008cde_agencies.csv,2008,19045,TX0576800,Independent School District: Cedar Hill,TX,2671,Dallas,0,0,75104,32.766987,-96.778424,"(32.766987, -96.778424)"
