,incident_date
1498,2008-03-04
1499,2008-03-07
1500,2008-03-07
1501,2008-03-07
1502,2008-03-07
1503,2008-03-07
1504,2008-03-07
1505,2008-03-07
1506,2008-03-08
1507,2008-03-08
1508,2008-03-08
1509,2008-03-08
1510,2008-03-07
1511,2008-03-08
1512,2008-03-07
1513,2008-03-08
1514,2008-03-08
1515,2008-03-05
1516,2008-03-07
1517,2008-03-08
1518,2008-03-08
1519,2008-03-08
1520,2008-03-08
1521,2008-03-08
1522,2008-03-08
1523,2008-03-08
1524,2008-03-08
1525,2008-03-08
1526,2008-03-09
1527,2008-03-09
1528,2008-03-09
1529,2008-03-09
1530,2008-03-09
1531,2008-03-09
1532,2008-03-09
1533,2008-03-09
1534,2008-03-09
1535,2008-03-09
1536,2008-03-09
1537,2008-03-09
1538,2008-03-09
1539,2008-03-09
1540,2008-03-09
1541,2008-03-09
1542,2008-03-09
1543,2008-03-09
1544,2008-03-09
1545,2008-03-10
1546,2008-03-09
1547,2008-03-25
1548,2008-03-25
1549,2008-03-25
1550,2008-03-26
1551,2008-03-25
1552,2008-03-26
1553,2008-03-26
1554,2008-03-25
1555,2008-03-25
1556,2008-03-26
1557,2008-03-26
1558,2008-03-25
1559,2008-03-26
1560,2008-03-26
1561,2008-03-21
1562,2008-03-26
1563,2008-03-26
1564,2008-03-26
1565,2008-03-26
1566,2008-03-26
1567,2008-03-26
1568,2008-03-26
1569,2008-03-26
1570,2008-03-26
1571,2008-03-26
1572,2008-03-27
1573,2008-03-27
1574,2008-03-18
1575,2008-03-22
1576,2008-03-27
1577,2008-03-27
1578,2008-03-27
1579,2008-03-27
1580,2008-03-27
1581,2008-03-27
1582,2008-03-27
1583,2008-03-27
1584,2008-03-27
1585,2008-03-27
1586,2008-03-27
1587,2008-03-28
1588,2008-03-28
1589,2008-03-27
1590,2008-03-28
1591,2008-03-27
1592,2008-03-28
1593,2008-03-27
1594,2008-03-28
1595,2008-03-23
1596,2008-03-28
1597,2008-03-28
1598,2008-03-28
1599,2008-03-28
1600,2008-03-28
1601,2008-03-28
1602,2008-03-28
1603,2008-03-28
1604,2008-03-28
1605,2008-03-28
1606,2008-03-29
1607,2008-03-29
1608,2008-03-29
1609,2008-03-28
1610,2008-03-29
1611,2008-03-29
1612,2008-03-29
1613,2008-03-29
1614,2008-03-29
1615,2008-03-29
1616,2008-03-29
1617,2008-03-28
1618,2008-03-29
1619,2008-03-29
1620,2008-03-29
1621,2008-03-29
1622,2008-03-29
1623,2008-03-29
1624,2008-03-29
1625,2008-03-29
1626,2008-03-30
1627,2008-03-30
1628,2008-03-29
1629,2008-03-30
1630,2008-03-30
1631,2008-03-30
1632,2008-03-30
1633,2008-03-28
1634,2008-03-29
1635,2008-03-29
1636,2008-03-29
1637,2008-03-29
1638,2008-03-20
1639,2008-03-29
1640,2008-03-30
1641,2008-03-30
1642,2008-03-30
1643,2008-03-30
1644,2008-03-29
1645,2008-03-30
1646,2008-03-30
1647,2008-03-30
1648,2008-03-30
1649,2008-03-30
1650,2008-03-30
1651,2008-03-30
1652,2008-03-30
1653,2008-03-30
1654,2008-03-30
1655,2008-03-30
1656,2008-03-31
1657,2008-03-31
1658,2008-03-31
1659,2008-03-31
1660,2008-03-31
1661,2008-03-30
1662,2008-03-31
1663,2008-03-29
1664,2008-03-31
1665,2008-03-24
1666,2008-03-31
1667,2008-04-01
1668,2008-04-01
1669,2008-04-01
1670,2008-04-01
1671,2008-04-01
1672,2008-04-01
1673,2008-04-01
1674,2008-04-01
1675,2008-04-01
1676,2008-04-01
1677,2008-04-01
1678,2008-04-01
1679,2008-04-01
1680,2008-04-01
1681,2008-04-01
1682,2008-04-01
1683,2008-04-01
1684,2008-04-01
1685,2008-04-01
1686,2008-04-01
1687,2008-04-01
1688,2008-04-01
1689,2008-04-01
1690,2008-04-01
1691,2008-04-01
1692,2008-04-01
1693,2008-04-01
1694,2008-04-15
1695,2008-04-15
1696,2008-04-15
1697,2008-04-12
1698,2008-04-15
1699,2008-04-11
1700,2008-04-15
1701,2008-04-15
1702,2008-04-15
1703,2008-04-15
1704,2008-04-15
1705,2008-04-15
1706,2008-04-15
1707,2008-04-15
1708,2008-04-15
1709,2008-04-15
1710,2008-04-15
1711,2008-04-16
1712,2008-04-16
1713,2008-04-16
1714,2008-04-04
1715,2008-04-16
1716,2008-04-15
1717,2008-04-15
1718,2008-04-16
1719,2008-04-11
1720,2008-04-15
1721,2008-04-16
1722,2008-04-16
1723,2008-04-16
1724,2008-04-16
1725,2008-04-09
1726,2008-04-16
1727,2008-04-16
1728,2008-04-14
1729,2008-04-16
1730,2008-04-16
1731,2008-04-16
1732,2008-04-16
1733,2008-04-16
1734,2008-04-16
1735,2008-04-16
1736,2008-04-16
1737,2008-04-16
1738,2008-04-16
1739,2008-04-17
1740,2008-04-17
1741,2008-04-17
1742,2008-04-17
1743,2008-04-17
1744,2008-04-17
1745,2008-04-16
1746,2008-04-17
1747,2008-04-17
1748,2008-04-17
1749,2008-04-17
1750,2008-04-17
1751,2008-04-16
1752,2008-04-16
1753,2008-04-18
1754,2008-04-17
1755,2008-04-18
1756,2008-04-18
1757,2008-04-18
1758,2008-04-18
1759,2008-04-18
1760,2008-04-18
1761,2008-04-18
1762,2008-04-18
1763,2008-04-18
1764,2008-04-18
1765,2008-04-18
1766,2008-04-18
1767,2008-04-18
1768,2008-04-19
1769,2008-04-19
1770,2008-04-19
1771,2008-04-19
1772,2008-04-19
1773,2008-04-19
1774,2008-04-18
1775,2008-04-19
1776,2008-04-19
1777,2008-04-18
1778,2008-04-19
1779,2008-04-19
1780,2008-04-19
1781,2008-04-19
1782,2008-04-19
1783,2008-04-19
1784,2008-04-19
1785,2008-04-19
1786,2008-04-19
1787,2008-04-18
1788,2008-04-19
1789,2008-04-19
1790,2008-04-19
1791,2008-04-19
1792,2008-04-19
1793,2008-04-19
1794,2008-04-19
1795,2008-04-20
1796,2008-04-19
1797,2008-04-20
1798,2008-04-19
1799,2008-04-12
1800,2008-04-20
1801,2008-04-19
1802,2008-04-20
1803,2008-04-19
1804,2008-04-20
1805,2008-04-19
1806,2008-04-20
1807,2008-04-20
1808,2008-04-20
1809,2008-04-20
1810,2008-04-20
1811,2008-04-20
1812,2008-04-19
1813,2008-04-20
1814,2008-04-21
1815,2008-04-21
1816,2008-04-21
1817,2008-04-21
1818,2008-04-21
1819,2008-04-21
1820,2008-04-21
1821,2008-04-21
1822,2008-04-21
1823,2008-04-09
1824,2008-04-09
1825,2008-04-09
1826,2008-04-09
1827,2008-04-07
1828,2008-04-09
1829,2008-04-09
1830,2008-04-09
1831,2008-04-08
1832,2008-04-09
1833,2008-04-09
1834,2008-04-08
1835,2008-04-08
1836,2008-04-09
1837,2008-04-09
1838,2008-04-09
1839,2008-04-09
1840,2008-04-09
1841,2008-04-09
1842,2008-04-09
1843,2008-04-09
1844,2008-04-09
1845,2008-04-09
1846,2008-04-09
1847,2008-04-09
1848,2008-04-08
1849,2008-04-09
1850,2008-04-09
1851,2008-04-10
1852,2008-04-10
1853,2008-04-09
1854,2008-04-10
1855,2008-04-09
1856,2008-04-10
1857,2008-04-04
1858,2008-04-07
1859,2008-04-08
1860,2008-04-10
1861,2008-04-09
1862,2008-04-10
1863,2008-04-10
1864,2008-04-10
1865,2008-04-10
1866,2008-04-10
1867,2008-04-10
1868,2008-04-10
1869,2008-04-10
1870,2008-04-10
1871,2008-04-10
1872,2008-04-10
1873,2008-04-10
1874,2008-04-10
1875,2008-04-11
1876,2008-04-11
1877,2008-04-10
1878,2008-04-10
1879,2008-04-10
1880,2008-04-11
1881,2008-04-11
1882,2008-04-11
1883,2008-04-11
1884,2008-04-17
1885,2008-04-16
1886,2008-04-17
1887,2008-04-17
1888,2008-04-17
1889,2008-04-17
1890,2008-04-17
1891,2008-04-17
1892,2008-04-17
1893,2008-04-17
1894,2008-04-17
1895,2008-04-17
1896,2008-04-17
1897,2008-04-17
1898,2008-04-17
1899,2008-04-17
1900,2008-04-17
1901,2008-04-17
1902,2008-04-17
1903,2008-04-18
1904,2008-04-18
1905,2008-04-18
1906,2008-04-18
1907,2008-04-17
1908,2008-04-18
1909,2008-04-18
1910,2008-04-18
1911,2008-04-18
1912,2008-04-16
1913,2008-04-10
1914,2008-04-10
1915,2008-04-10
1916,2008-04-11
1917,2008-04-11
1918,2008-04-11
1919,2008-04-11
1920,2008-04-11
1921,2008-04-11
1922,2008-04-08
1923,2008-04-11
1924,2008-04-11
1925,2008-04-11
1926,2008-04-11
1927,2008-04-11
1928,2008-04-10
1929,2008-04-10
1930,2008-04-11
1931,2008-04-11
1932,2008-04-11
1933,2008-04-11
1934,2008-04-11
1935,2008-04-11
1936,2008-04-11
1937,2008-04-12
1938,2008-04-12
1939,2008-04-12
1940,2008-04-12
1941,2008-04-12
1942,2008-04-12
1943,2008-04-11
1944,2008-04-11
1945,2008-04-12
1946,2008-04-12
1947,2008-04-12
1948,2008-04-12
1949,2008-04-11
1950,2008-04-12
1951,2008-04-11
1952,2008-04-12
1953,2008-04-11
1954,2008-04-12
1955,2008-04-05
1956,2008-04-12
1957,2008-04-12
1958,2008-04-12
1959,2008-04-12
1960,2008-04-12
1961,2008-04-12
1962,2008-04-12
1963,2008-04-13
1964,2008-04-13
1965,2008-04-13
1966,2008-04-12
1967,2008-04-06
1968,2008-04-13
1969,2008-04-13
1970,2008-04-13
1971,2008-04-12
1972,2008-04-13
1973,2008-04-13
1974,2008-04-13
1975,2008-04-12
1976,2008-04-13
1977,2008-04-11
1978,2008-04-13
1979,2008-04-14
1980,2008-04-14
1981,2008-04-14
1982,2008-04-11
1983,2008-04-14
1984,2008-04-14
1985,2008-04-14
1986,2008-04-13
1987,2008-04-12
1988,2008-04-13
1989,2008-04-14
1990,2008-04-14
1991,2008-04-14
1992,2008-04-14
1993,2008-04-14
1994,2008-04-14
1995,2008-04-13
1996,2008-04-14
1997,2008-04-14
1998,2008-04-14
1999,2008-04-14
2000,2008-04-15
2001,2008-04-15
2002,2008-04-15
2003,2008-04-15
2004,2008-04-15
2005,2008-04-15
2006,2008-04-14
2007,2008-04-15
2008,2008-04-15
2009,2008-04-28
2010,2008-04-28
2011,2008-04-28
2012,2008-04-28
2013,2008-04-28
2014,2008-04-28
2015,2008-04-28
2016,2008-04-28
2017,2008-04-28
2018,2008-04-28
2019,2008-04-28
2020,2008-04-28
2021,2008-04-28
2022,2008-04-28
2023,2008-04-29
2024,2008-04-28
2025,2008-04-29
2026,2008-04-29
2027,2008-04-29
2028,2008-04-29
2029,2008-04-28
2030,2008-04-29
2031,2008-04-29
2032,2008-04-29
2033,2008-04-29
2034,2008-04-29
2035,2008-04-29
2036,2008-04-29
2037,2008-04-29
2038,2008-04-30
2039,2008-04-30
2040,2008-04-30
2041,2008-04-30
2042,2008-04-29
2043,2008-04-30
2044,2008-04-30
2045,2008-04-30
2046,2008-04-29
2047,2008-04-18
2048,2008-04-30
2049,2008-04-30
2050,2008-04-30
2051,2008-04-30
2052,2008-04-30
2053,2008-04-30
2054,2008-04-30
2055,2008-04-30
2056,2008-04-30
2057,2008-04-30
2058,2008-04-30
2059,2008-04-30
2060,2008-04-30
2061,2008-04-01
2062,2008-04-30
2063,2008-04-30
2064,2008-04-30
2065,2008-04-30
2066,2008-04-01
2067,2008-04-02
2068,2008-04-02
2069,2008-04-02
2070,2008-04-02
2071,2008-04-02
2072,2008-04-02
2073,2008-04-02
2074,2008-04-02
2075,2008-04-03
2076,2008-04-03
2077,2008-04-02
2078,2008-04-02
2079,2008-04-02
2080,2008-04-02
2081,2008-04-02
2082,2008-04-03
2083,2008-04-03
2084,2008-04-03
2085,2008-04-03
2086,2008-04-02
2087,2008-04-03
2088,2008-04-03
2089,2008-04-03
2090,2008-04-02
2091,2008-04-03
2092,2008-04-03
2093,2008-04-03
2094,2008-04-03
2095,2008-04-03
2096,2008-04-03
2097,2008-04-03
2098,2008-04-03
2099,2008-04-03
2100,2008-04-03
2101,2008-04-04
2102,2008-04-04
2103,2008-04-04
2104,2008-04-03
2105,2008-04-04
2106,2008-04-03
2107,2008-04-04
2108,2008-04-03
2109,2008-04-04
2110,2008-04-04
2111,2008-04-03
2112,2008-04-04
2113,2008-04-04
2114,2008-04-04
2115,2008-04-04
2116,2008-04-04
2117,2008-04-04
2118,2008-04-04
2119,2008-04-04
2120,2008-04-04
2121,2008-04-04
2122,2008-04-04
2123,2008-04-04
2124,2008-04-29
2125,2008-04-30
2126,2008-04-15
2127,2008-04-30
2128,2008-04-30
2129,2008-04-04
2130,2008-04-04
2131,2008-04-04
2132,2008-04-04
2133,2008-04-04
2134,2008-04-04
2135,2008-04-04
2136,2008-04-04
2137,2008-04-04
2138,2008-04-04
2139,2008-04-04
2140,2008-04-05
2141,2008-04-05
2142,2008-04-05
2143,2008-04-05
2144,2008-04-03
2145,2008-04-05
2146,2008-04-04
2147,2008-04-05
2148,2008-04-05
2149,2008-04-05
2150,2008-04-05
2151,2008-04-05
2152,2008-04-05
2153,2008-04-02
2154,2008-04-05
2155,2008-04-05
2156,2008-04-05
2157,2008-04-05
2158,2008-04-05
2159,2008-04-05
2160,2008-04-05
2161,2008-04-06
2162,2008-04-06
2163,2008-04-06
2164,2008-04-05
2165,2008-04-06
2166,2008-04-06
2167,2008-04-06
2168,2008-04-05
2169,2008-04-06
2170,2008-04-06
2171,2008-04-06
2172,2008-04-05
2173,2008-04-06
2174,2008-04-06
2175,2008-04-06
2176,2008-04-06
2177,2008-04-06
2178,2008-04-05
2179,2008-04-05
2180,2008-04-05
2181,2008-04-06
2182,2008-04-06
2183,2008-04-06
2184,2008-04-07
2185,2008-04-07
2186,2008-04-07
2187,2008-04-07
2188,2008-04-05
2189,2008-04-06
2190,2008-04-07
2191,2008-04-07
2192,2008-04-06
2193,2008-04-04
2194,2008-04-07
2195,2008-04-07
2196,2008-04-07
2197,2008-04-07
2198,2008-04-07
2199,2008-04-07
2200,2008-04-07
2201,2008-04-08
2202,2008-04-08
2203,2008-04-07
2204,2008-04-08
2205,2008-04-07
2206,2008-04-08
2207,2008-04-08
2208,2008-04-08
2209,2008-04-08
2210,2008-04-08
2211,2008-04-08
2212,2008-04-08
2213,2008-04-08
2214,2008-04-08
2215,2008-04-08
2216,2008-04-08
2217,2008-04-08
2218,2008-04-08
2219,2008-04-08
2220,2008-04-08
2221,2008-04-08
2222,2008-04-07
2223,2008-04-03
2224,2008-04-08
2225,2008-04-08
2226,2008-04-08
2227,2008-04-08
2228,2008-04-09
2229,2008-04-20
2230,2008-04-21
2231,2008-04-21
2232,2008-04-21
2233,2008-04-21
2234,2008-04-20
2235,2008-04-20
2236,2008-04-21
2237,2008-04-21
2238,2008-04-21
2239,2008-04-18
2240,2008-04-21
2241,2008-04-21
2242,2008-04-20
2243,2008-04-21
2244,2008-04-21
2245,2008-04-21
2246,2008-04-18
2247,2008-04-21
2248,2008-04-21
2249,2008-04-21
2250,2008-04-21
2251,2008-04-22
2252,2008-04-22
2253,2008-04-22
2254,2008-04-22
2255,2008-04-21
2256,2008-04-21
2257,2008-04-22
2258,2008-04-21
2259,2008-04-21
2260,2008-04-22
2261,2008-04-21
2262,2008-04-22
2263,2008-04-22
2264,2008-04-18
2265,2008-04-22
2266,2008-04-21
2267,2008-04-22
2268,2008-04-22
2269,2008-04-22
2270,2008-04-22
2271,2008-04-22
2272,2008-04-22
2273,2008-04-22
2274,2008-04-22
2275,2008-04-23
2276,2008-04-23
2277,2008-04-23
2278,2008-04-23
2279,2008-04-22
2280,2008-04-19
2281,2008-04-23
2282,2008-04-22
2283,2008-04-22
2284,2008-04-23
2285,2008-04-21
2286,2008-04-23
2287,2008-04-23
2288,2008-04-23
2289,2008-04-23
2290,2008-04-23
2291,2008-04-23
2292,2008-04-23
2293,2008-04-23
2294,2008-04-23
2295,2008-04-23
2296,2008-04-23
2297,2008-04-23
2298,2008-04-23
2299,2008-04-24
2300,2008-04-24
2301,2008-04-24
2302,2008-04-23
2303,2008-04-24
2304,2008-04-23
2305,2008-04-23
2306,2008-04-23
2307,2008-04-23
2308,2008-04-23
2309,2008-04-24
2310,2008-04-23
2311,2008-04-24
2312,2008-04-23
2313,2008-04-24
2314,2008-04-24
2315,2008-04-24
2316,2008-04-24
2317,2008-04-24
2318,2008-04-24
2319,2008-04-24
2320,2008-04-24
2321,2008-04-24
2322,2008-04-25
2323,2008-04-25
2324,2008-04-24
2325,2008-04-24
2326,2008-04-24
2327,2008-04-24
2328,2008-04-25
2329,2008-04-24
2330,2008-04-25
2331,2008-04-24
2332,2008-04-25
2333,2008-04-25
2334,2008-04-25
2335,2008-04-25
2336,2008-04-25
2337,2008-04-25
2338,2008-04-25
2339,2008-04-25
2340,2008-04-10
2341,2008-04-25
2342,2008-04-26
2343,2008-04-26
2344,2008-04-25
2345,2008-04-26
2346,2008-04-26
2347,2008-04-26
2348,2008-04-25
2349,2008-04-25
2350,2008-04-26
2351,2008-04-25
2352,2008-04-26
2353,2008-04-26
2354,2008-04-26
2355,2008-04-26
2356,2008-04-26
2357,2008-04-26
2358,2008-04-26
2359,2008-04-26
2360,2008-04-27
2361,2008-04-27
2362,2008-04-27
2363,2008-04-26
2364,2008-04-27
2365,2008-04-27
2366,2008-04-26
2367,2008-04-27
2368,2008-04-26
2369,2008-04-25
2370,2008-04-27
2371,2008-04-27
2372,2008-04-27
2373,2008-04-27
2374,2008-04-27
2375,2008-04-28
2376,2008-04-28
2377,2008-04-28
2378,2008-04-27
2379,2008-04-22
2380,2008-04-28
2381,2008-04-27
2382,2008-04-27
2383,2008-04-28
2384,2008-04-28
2385,2008-04-28
2386,2008-05-16
2387,2008-05-17
2388,2008-05-17
2389,2008-05-18
2390,2008-05-17
2391,2008-05-18
2392,2008-05-18
2393,2008-05-17
2394,2008-05-14
2395,2008-05-18
2396,2008-05-18
2397,2008-05-14
2398,2008-05-18
2399,2008-05-18
2400,2008-05-18
2401,2008-05-18
2402,2008-05-19
2403,2008-05-19
2404,2008-05-19
2405,2008-05-19
2406,2008-05-19
2407,2008-05-19
2408,2008-05-18
2409,2008-05-19
2410,2008-05-19
2411,2008-05-13
2412,2008-05-18
2413,2008-05-19
2414,2008-05-19
2415,2008-05-20
2416,2008-05-20
2417,2008-05-20
2418,2008-05-20
2419,2008-05-20
2420,2008-05-20
2421,2008-05-19
2422,2008-05-20
2423,2008-05-20
2424,2008-05-19
2425,2008-05-04
2426,2008-05-20
2427,2008-05-20
2428,2008-05-20
2429,2008-05-18
2430,2008-05-20
2431,2008-05-18
2432,2008-05-20
2433,2008-05-20
2434,2008-05-20
2435,2008-05-20
2436,2008-05-20
2437,2008-05-20
2438,2008-05-21
2439,2008-05-21
2440,2008-05-20
2441,2008-05-21
2442,2008-05-21
2443,2008-05-21
2444,2008-05-21
2445,2008-05-20
2446,2008-05-21
2447,2008-05-21
2448,2008-05-05
2449,2008-05-05
2450,2008-05-02
2451,2008-05-05
2452,2008-05-05
2453,2008-05-05
2454,2008-05-02
2455,2008-05-05
2456,2008-05-05
2457,2008-05-05
2458,2008-05-05
2459,2008-05-06
2460,2008-05-06
2461,2008-05-05
2462,2008-05-04
2463,2008-05-02
2464,2008-05-06
2465,2008-05-02
2466,2008-05-06
2467,2008-05-02
2468,2008-05-05
2469,2008-05-06
2470,2008-05-06
2471,2008-05-06
2472,2008-05-06
2473,2008-05-06
2474,2008-05-06
2475,2008-05-06
2476,2008-05-06
2477,2008-05-06
2478,2008-05-03
2479,2008-05-06
2480,2008-05-06
2481,2008-05-07
2482,2008-05-06
2483,2008-05-06
2484,2008-05-06
2485,2008-05-07
2486,2008-05-07
2487,2008-05-06
2488,2008-05-07
2489,2008-05-07
2490,2008-05-07
2491,2008-05-06
2492,2008-05-06
2493,2008-05-07
2494,2008-05-07
2495,2008-05-06
2496,2008-05-06
2497,2008-05-07
2498,2008-05-07
2499,2008-05-07
2500,2008-05-06
2501,2008-05-02
2502,2008-05-06
2503,2008-05-07
2504,2008-05-07
2505,2008-05-07
2506,2008-05-07
2507,2008-05-07
2508,2008-05-07
2509,2008-05-06
2510,2008-05-07
2511,2008-05-06
2512,2008-05-07
2513,2008-05-07
2514,2008-05-07
2515,2008-05-08
2516,2008-05-08
2517,2008-05-07
2518,2008-05-07
2519,2008-05-06
2520,2008-05-08
2521,2008-05-08
2522,2008-05-08
2523,2008-05-08
2524,2008-05-08
2525,2008-05-08
2526,2008-05-08
2527,2008-05-08
2528,2008-05-08
2529,2008-05-09
2530,2008-05-08
2531,2008-05-09
2532,2008-05-09
2533,2008-05-09
2534,2008-05-08
2535,2008-05-08
2536,2008-05-09
2537,2008-05-09
2538,2008-05-09
2539,2008-05-09
2540,2008-05-09
2541,2008-05-09
2542,2008-05-09
2543,2008-05-09
2544,2008-05-12
2545,2008-05-12
2546,2008-05-11
2547,2008-05-12
2548,2008-05-12
2549,2008-05-10
2550,2008-05-11
2551,2008-05-09
2552,2008-05-12
2553,2008-05-12
2554,2008-05-12
2555,2008-05-12
2556,2008-05-12
2557,2008-05-12
2558,2008-05-12
2559,2008-05-12
2560,2008-05-12
2561,2008-05-12
2562,2008-05-12
2563,2008-05-12
2564,2008-05-13
2565,2008-05-13
2566,2008-05-12
2567,2008-05-12
2568,2008-05-13
2569,2008-05-09
2570,2008-05-09
2571,2008-05-09
2572,2008-05-10
2573,2008-05-10
2574,2008-05-10
2575,2008-05-10
2576,2008-05-10
2577,2008-05-10
2578,2008-05-10
2579,2008-05-10
2580,2008-05-10
2581,2008-05-09
2582,2008-05-10
2583,2008-05-11
2584,2008-05-11
2585,2008-05-11
2586,2008-05-10
2587,2008-05-11
2588,2008-05-11
2589,2008-05-10
2590,2008-05-11
2591,2008-05-11
2592,2008-05-11
2593,2008-05-11
2594,2008-05-11
2595,2008-05-11
2596,2008-05-11
2597,2008-05-11
2598,2008-05-11
2599,2008-05-11
2600,2008-05-12
2601,2008-05-12
2602,2008-05-12
2603,2008-05-12
2604,2008-05-12
2605,2008-05-20
2606,2008-05-28
2607,2008-05-01
2608,2008-05-01
2609,2008-05-01
2610,2008-05-01
2611,2008-05-01
2612,2008-05-01
2613,2008-05-01
2614,2008-05-01
2615,2008-05-01
2616,2008-05-01
2617,2008-05-01
2618,2008-05-01
2619,2008-05-01
2620,2008-05-01
2621,2008-05-01
2622,2008-05-01
2623,2008-05-01
2624,2008-05-01
2625,2008-05-01
2626,2008-05-01
2627,2008-05-01
2628,2008-05-01
2629,2008-05-01
2630,2008-05-01
2631,2008-05-01
2632,2008-05-02
2633,2008-05-02
2634,2008-05-02
2635,2008-05-02
2636,2008-05-02
2637,2008-05-02
2638,2008-05-01
2639,2008-05-02
2640,2008-05-01
2641,2008-05-02
2642,2008-05-02
2643,2008-05-02
2644,2008-05-01
2645,2008-05-02
2646,2008-05-02
2647,2008-05-02
2648,2008-05-02
2649,2008-05-02
2650,2008-05-02
2651,2008-05-02
2652,2008-05-02
2653,2008-05-02
2654,2008-05-02
2655,2008-05-02
2656,2008-05-02
2657,2008-05-03
2658,2008-05-03
2659,2008-05-02
2660,2008-05-03
2661,2008-05-03
2662,2008-05-02
2663,2008-05-03
2664,2008-05-03
2665,2008-05-03
2666,2008-05-03
2667,2008-05-03
2668,2008-05-03
2669,2008-05-03
2670,2008-05-03
2671,2008-05-03
2672,2008-05-03
2673,2008-05-03
2674,2008-05-04
2675,2008-05-04
2676,2008-05-04
2677,2008-05-03
2678,2008-05-04
2679,2008-05-03
2680,2008-05-04
2681,2008-05-03
2682,2008-05-03
2683,2008-05-04
2684,2008-05-04
2685,2008-05-04
2686,2008-05-04
2687,2008-05-04
2688,2008-05-04
2689,2008-05-03
2690,2008-05-04
2691,2008-05-04
2692,2008-05-04
2693,2008-05-04
2694,2008-05-04
2695,2008-05-05
2696,2008-05-05
2697,2008-05-03
2698,2008-05-04
2699,2008-05-05
2700,2008-05-04
2701,2008-05-05
2702,2008-05-05
2703,2008-05-28
2704,2008-05-28
2705,2008-05-28
2706,2008-05-28
2707,2008-05-28
2708,2008-05-28
2709,2008-05-29
2710,2008-05-28
2711,2008-05-29
2712,2008-05-29
2713,2008-05-27
2714,2008-05-29
2715,2008-05-28
2716,2008-05-29
2717,2008-05-28
2718,2008-05-29
2719,2008-05-29
2720,2008-05-14
2721,2008-05-29
2722,2008-05-29
2723,2008-05-29
2724,2008-05-29
2725,2008-05-29
2726,2008-05-28
2727,2008-05-29
2728,2008-05-28
2729,2008-05-29
2730,2008-05-29
2731,2008-05-30
2732,2008-05-30
2733,2008-05-30
2734,2008-05-29
2735,2008-05-30
2736,2008-05-30
2737,2008-05-30
2738,2008-05-30
2739,2008-05-30
2740,2008-05-30
2741,2008-05-30
2742,2008-05-26
2743,2008-05-10
2744,2008-05-30
2745,2008-05-28
2746,2008-05-30
2747,2008-05-30
2748,2008-05-30
2749,2008-05-30
2750,2008-05-30
2751,2008-05-30
2752,2008-05-30
2753,2008-05-31
2754,2008-05-31
2755,2008-05-31
2756,2008-05-30
2757,2008-05-31
2758,2008-05-31
2759,2008-05-31
2760,2008-05-31
2761,2008-05-10
2762,2008-05-31
2763,2008-05-31
2764,2008-05-31
2765,2008-05-31
2766,2008-05-31
2767,2008-05-31
2768,2008-05-31
2769,2008-05-31
2770,2008-05-21
2771,2008-05-11
2772,2008-05-21
2773,2008-05-21
2774,2008-05-21
2775,2008-05-21
2776,2008-05-21
2777,2008-05-21
2778,2008-05-21
2779,2008-05-21
2780,2008-05-22
2781,2008-05-22
2782,2008-05-22
2783,2008-05-21
2784,2008-05-22
2785,2008-05-22
2786,2008-05-22
2787,2008-05-22
2788,2008-05-22
2789,2008-05-12
2790,2008-05-22
2791,2008-05-19
2792,2008-05-21
2793,2008-05-22
2794,2008-05-22
2795,2008-05-22
2796,2008-05-22
2797,2008-05-19
2798,2008-05-22
2799,2008-05-22
2800,2008-05-22
2801,2008-05-22
2802,2008-05-23
2803,2008-05-23
2804,2008-05-23
2805,2008-05-22
2806,2008-05-23
2807,2008-05-22
2808,2008-05-23
2809,2008-05-23
2810,2008-05-23
2811,2008-05-16
2812,2008-05-23
2813,2008-05-23
2814,2008-05-23
2815,2008-05-23
2816,2008-05-23
2817,2008-05-23
2818,2008-05-24
2819,2008-05-24
2820,2008-05-24
2821,2008-05-23
2822,2008-05-24
2823,2008-05-01
2824,2008-05-17
2825,2008-05-23
2826,2008-05-23
2827,2008-05-24
2828,2008-05-24
2829,2008-05-24
2830,2008-05-24
2831,2008-05-24
2832,2008-05-24
2833,2008-05-24
2834,2008-05-25
2835,2008-05-25
2836,2008-05-25
2837,2008-05-25
2838,2008-05-25
2839,2008-05-25
2840,2008-05-25
2841,2008-05-25
2842,2008-05-25
2843,2008-05-24
2844,2008-05-22
2845,2008-05-25
2846,2008-05-25
2847,2008-05-25
2848,2008-05-25
2849,2008-05-25
2850,2008-05-26
2851,2008-05-25
2852,2008-05-24
2853,2008-05-26
2854,2008-05-26
2855,2008-05-26
2856,2008-05-25
2857,2008-05-26
2858,2008-05-26
2859,2008-05-26
2860,2008-05-25
2861,2008-05-25
2862,2008-05-26
2863,2008-05-26
2864,2008-05-26
2865,2008-05-25
2866,2008-05-26
2867,2008-05-26
2868,2008-05-26
2869,2008-05-26
2870,2008-05-26
2871,2008-05-26
2872,2008-05-26
2873,2008-05-26
2874,2008-05-26
2875,2008-05-26
2876,2008-05-26
2877,2008-05-26
2878,2008-05-26
2879,2008-05-26
2880,2008-05-26
2881,2008-05-27
2882,2008-05-27
2883,2008-05-27
2884,2008-05-27
2885,2008-05-27
2886,2008-05-27
2887,2008-05-27
2888,2008-05-26
2889,2008-05-24
2890,2008-05-26
2891,2008-05-27
2892,2008-05-07
2893,2008-05-22
2894,2008-05-26
2895,2008-05-27
2896,2008-05-27
