,incident_date
1498,2009-04-29
1499,2009-04-28
1500,2009-04-29
1501,2009-04-30
1502,2009-04-30
1503,2009-04-30
1504,2009-04-30
1505,2009-04-21
1506,2009-04-30
1507,2009-04-30
1508,2009-04-30
1509,2009-04-29
1510,2009-04-30
1511,2009-04-22
1512,2009-04-30
1513,2009-04-30
1514,2009-04-30
1515,2009-04-25
1516,2009-04-30
1517,2009-04-02
1518,2009-04-30
1519,2009-04-30
1520,2009-04-15
1521,2009-04-15
1522,2009-04-15
1523,2009-04-15
1524,2009-04-15
1525,2009-04-15
1526,2009-04-15
1527,2009-04-16
1528,2009-04-15
1529,2009-04-16
1530,2009-04-16
1531,2009-04-16
1532,2009-04-02
1533,2009-04-15
1534,2009-04-16
1535,2009-04-16
1536,2009-04-10
1537,2009-04-16
1538,2009-04-16
1539,2009-04-15
1540,2009-04-16
1541,2009-04-16
1542,2009-04-15
1543,2009-04-16
1544,2009-04-09
1545,2009-04-17
1546,2009-04-17
1547,2009-04-16
1548,2009-04-15
1549,2009-04-17
1550,2009-04-03
1551,2009-04-15
1552,2009-04-17
1553,2009-04-17
1554,2009-04-17
1555,2009-04-18
1556,2009-04-18
1557,2009-04-17
1558,2009-04-17
1559,2009-04-17
1560,2009-04-17
1561,2009-04-17
1562,2009-04-17
1563,2009-04-18
1564,2009-04-17
1565,2009-04-18
1566,2009-04-18
1567,2009-04-18
1568,2009-04-16
1569,2009-04-18
1570,2009-04-18
1571,2009-04-19
1572,2009-04-11
1573,2009-04-19
1574,2009-04-19
1575,2009-04-19
1576,2009-04-19
1577,2009-04-18
1578,2009-04-19
1579,2009-04-18
1580,2009-04-19
1581,2009-04-20
1582,2009-04-11
1583,2009-04-17
1584,2009-04-12
1585,2009-04-19
1586,2009-04-17
1587,2009-04-20
1588,2009-04-20
1589,2009-04-15
1590,2009-04-20
1591,2009-04-15
1592,2009-04-20
1593,2009-04-20
1594,2009-04-20
1595,2009-04-20
1596,2009-04-20
1597,2009-04-20
1598,2009-04-20
1599,2009-04-20
1600,2009-04-20
1601,2009-04-20
1602,2009-04-20
1603,2009-04-21
1604,2009-04-21
1605,2009-04-21
1606,2009-04-21
1607,2009-04-21
1608,2009-04-21
1609,2009-04-21
1610,2009-04-21
1611,2009-04-21
1612,2009-04-17
1613,2009-04-21
1614,2009-04-21
1615,2009-04-21
1616,2009-04-21
1617,2009-04-21
1618,2009-04-21
1619,2009-04-21
1620,2009-04-22
1621,2009-04-21
1622,2009-04-22
1623,2009-04-21
1624,2009-04-06
1625,2009-04-22
1626,2009-04-21
1627,2009-04-22
1628,2009-04-21
1629,2009-04-22
1630,2009-04-22
1631,2009-04-12
1632,2009-04-17
1633,2009-04-10
1634,2009-04-22
1635,2009-04-22
1636,2009-04-22
1637,2009-04-11
1638,2009-04-22
1639,2009-04-22
1640,2009-04-22
1641,2009-04-15
1642,2009-04-22
1643,2009-04-23
1644,2009-04-22
1645,2009-04-22
1646,2009-04-20
1647,2009-04-23
1648,2009-04-23
1649,2009-04-22
1650,2009-04-23
1651,2009-04-23
1652,2009-04-22
1653,2009-04-23
1654,2009-04-23
1655,2009-04-23
1656,2009-04-23
1657,2009-04-23
1658,2009-04-23
1659,2009-04-19
1660,2009-04-23
1661,2009-04-23
1662,2009-04-23
1663,2009-04-23
1664,2009-04-23
1665,2009-04-24
1666,2009-04-24
1667,2009-04-24
1668,2009-04-23
1669,2009-04-21
1670,2009-04-23
1671,2009-04-24
1672,2009-04-24
1673,2009-04-13
1674,2009-04-23
1675,2009-04-24
1676,2009-04-23
1677,2009-04-24
1678,2009-04-05
1679,2009-04-05
1680,2009-04-05
1681,2009-04-06
1682,2009-04-06
1683,2009-04-06
1684,2009-04-06
1685,2009-04-06
1686,2009-04-06
1687,2009-04-06
1688,2009-04-02
1689,2009-04-13
1690,2009-04-15
1691,2009-04-15
1692,2009-04-15
1693,2009-04-15
1694,2009-04-15
1695,2009-04-04
1696,2009-04-06
1697,2009-04-06
1698,2009-04-06
1699,2009-04-06
1700,2009-04-06
1701,2009-04-06
1702,2009-04-06
1703,2009-04-06
1704,2009-04-06
1705,2009-04-03
1706,2009-04-06
1707,2009-04-07
1708,2009-04-07
1709,2009-04-07
1710,2009-04-07
1711,2009-04-06
1712,2009-04-07
1713,2009-04-07
1714,2009-04-07
1715,2009-04-07
1716,2009-04-07
1717,2009-04-07
1718,2009-04-07
1719,2009-04-07
1720,2009-04-08
1721,2009-04-08
1722,2009-04-08
1723,2009-04-07
1724,2009-04-08
1725,2009-04-08
1726,2009-04-06
1727,2009-04-07
1728,2009-04-08
1729,2009-04-08
1730,2009-04-07
1731,2009-04-08
1732,2009-04-08
1733,2009-04-09
1734,2009-04-09
1735,2009-04-08
1736,2009-04-09
1737,2009-04-04
1738,2009-04-05
1739,2009-04-09
1740,2009-04-06
1741,2009-04-09
1742,2009-04-09
1743,2009-04-09
1744,2009-04-09
1745,2009-04-09
1746,2009-04-09
1747,2009-04-09
1748,2009-04-10
1749,2009-04-09
1750,2009-04-10
1751,2009-04-10
1752,2009-04-10
1753,2009-04-10
1754,2009-04-10
1755,2009-04-10
1756,2009-04-10
1757,2009-04-10
1758,2009-04-10
1759,2009-04-10
1760,2009-04-10
1761,2009-04-11
1762,2009-04-11
1763,2009-04-10
1764,2009-04-10
1765,2009-04-11
1766,2009-04-10
1767,2009-04-11
1768,2009-04-10
1769,2009-04-10
1770,2009-04-11
1771,2009-04-11
1772,2009-04-11
1773,2009-04-11
1774,2009-04-11
1775,2009-04-11
1776,2009-04-12
1777,2009-04-12
1778,2009-04-11
1779,2009-04-11
1780,2009-04-04
1781,2009-04-11
1782,2009-04-08
1783,2009-04-12
1784,2009-04-12
1785,2009-04-12
1786,2009-04-12
1787,2009-04-11
1788,2009-04-12
1789,2009-04-12
1790,2009-04-12
1791,2009-04-12
1792,2009-04-12
1793,2009-04-13
1794,2009-04-13
1795,2009-04-12
1796,2009-04-12
1797,2009-04-10
1798,2009-04-12
1799,2009-04-13
1800,2009-04-10
1801,2009-04-10
1802,2009-04-13
1803,2009-04-11
1804,2009-04-13
1805,2009-04-13
1806,2009-04-11
1807,2009-04-05
1808,2009-04-13
1809,2009-04-13
1810,2009-04-13
1811,2009-04-03
1812,2009-04-14
1813,2009-04-13
1814,2009-04-14
1815,2009-04-12
1816,2009-04-14
1817,2009-04-14
1818,2009-04-14
1819,2009-04-14
1820,2009-04-14
1821,2009-04-13
1822,2009-04-13
1823,2009-04-11
1824,2009-04-11
1825,2009-04-14
1826,2009-04-14
1827,2009-04-13
1828,2009-04-13
1829,2009-04-14
1830,2009-04-13
1831,2009-04-14
1832,2009-04-08
1833,2009-04-14
1834,2009-04-14
1835,2009-04-14
1836,2009-04-14
1837,2009-04-14
1838,2009-04-15
1839,2009-04-14
1840,2009-04-14
1841,2009-04-14
1842,2009-04-15
1843,2009-04-15
1844,2009-04-14
1845,2009-04-14
1846,2009-04-01
1847,2009-04-01
1848,2009-04-01
1849,2009-04-01
1850,2009-04-01
1851,2009-04-01
1852,2009-04-01
1853,2009-04-01
1854,2009-04-01
1855,2009-04-01
1856,2009-04-01
1857,2009-04-01
1858,2009-04-01
1859,2009-04-01
1860,2009-04-01
1861,2009-04-01
1862,2009-04-02
1863,2009-04-01
1864,2009-04-02
1865,2009-04-02
1866,2009-04-02
1867,2009-04-02
1868,2009-04-02
1869,2009-04-02
1870,2009-04-02
1871,2009-04-02
1872,2009-04-02
1873,2009-04-02
1874,2009-04-03
1875,2009-04-03
1876,2009-04-03
1877,2009-04-03
1878,2009-04-03
1879,2009-04-03
1880,2009-04-02
1881,2009-04-02
1882,2009-04-02
1883,2009-04-03
1884,2009-04-03
1885,2009-04-03
1886,2009-04-03
1887,2009-04-03
1888,2009-04-03
1889,2009-04-02
1890,2009-04-03
1891,2009-04-03
1892,2009-04-03
1893,2009-04-03
1894,2009-04-04
1895,2009-04-04
1896,2009-04-04
1897,2009-04-04
1898,2009-04-04
1899,2009-04-04
1900,2009-04-04
1901,2009-04-04
1902,2009-04-04
1903,2009-04-04
1904,2009-04-04
1905,2009-04-05
1906,2009-04-05
1907,2009-04-01
1908,2009-04-04
1909,2009-04-04
1910,2009-04-05
1911,2009-04-05
1912,2009-04-05
1913,2009-04-03
1914,2009-04-05
1915,2009-04-05
1916,2009-04-05
1917,2009-04-05
1918,2009-04-05
1919,2009-04-05
1920,2009-04-05
1921,2009-05-10
1922,2009-05-10
1923,2009-05-10
1924,2009-05-10
1925,2009-05-09
1926,2009-05-09
1927,2009-05-10
1928,2009-05-10
1929,2009-05-10
1930,2009-05-10
1931,2009-05-11
1932,2009-05-11
1933,2009-05-09
1934,2009-05-11
1935,2009-05-11
1936,2009-05-11
1937,2009-05-09
1938,2009-05-10
1939,2009-05-11
1940,2009-05-06
1941,2009-05-11
1942,2009-05-09
1943,2009-05-11
1944,2009-05-11
1945,2009-05-11
1946,2009-05-10
1947,2009-05-11
1948,2009-05-11
1949,2009-05-11
1950,2009-05-01
1951,2009-05-01
1952,2009-05-01
1953,2009-05-01
1954,2009-05-01
1955,2009-05-01
1956,2009-05-01
1957,2009-05-01
1958,2009-05-01
1959,2009-05-01
1960,2009-05-01
1961,2009-05-01
1962,2009-05-01
1963,2009-05-01
1964,2009-05-01
1965,2009-05-01
1966,2009-05-01
1967,2009-05-01
1968,2009-05-02
1969,2009-05-01
1970,2009-05-01
1971,2009-05-02
1972,2009-05-02
1973,2009-05-02
1974,2009-05-02
1975,2009-05-02
1976,2009-05-02
1977,2009-05-02
1978,2009-05-02
1979,2009-05-27
1980,2009-05-27
1981,2009-05-27
1982,2009-05-27
1983,2009-05-27
1984,2009-05-07
1985,2009-05-26
1986,2009-05-27
1987,2009-05-27
1988,2009-05-27
1989,2009-05-28
1990,2009-05-28
1991,2009-05-22
1992,2009-05-28
1993,2009-05-27
1994,2009-05-22
1995,2009-05-28
1996,2009-05-28
1997,2009-05-27
1998,2009-05-27
1999,2009-05-28
2000,2009-05-27
2001,2009-05-27
2002,2009-05-27
2003,2009-05-28
2004,2009-05-27
2005,2009-05-28
2006,2009-05-28
2007,2009-05-27
2008,2009-05-27
2009,2009-05-27
2010,2009-05-28
2011,2009-05-28
2012,2009-05-28
2013,2009-05-28
2014,2009-05-27
2015,2009-05-28
2016,2009-05-27
2017,2009-05-28
2018,2009-05-07
2019,2009-05-27
2020,2009-05-28
2021,2009-05-27
2022,2009-05-28
2023,2009-05-28
2024,2009-05-28
2025,2009-05-28
2026,2009-05-28
2027,2009-05-28
2028,2009-05-28
2029,2009-05-24
2030,2009-05-29
2031,2009-05-29
2032,2009-05-08
2033,2009-05-28
2034,2009-05-29
2035,2009-05-29
2036,2009-05-29
2037,2009-05-29
2038,2009-05-29
2039,2009-05-29
2040,2009-05-29
2041,2009-05-02
2042,2009-05-02
2043,2009-05-02
2044,2009-05-02
2045,2009-05-02
2046,2009-05-02
2047,2009-05-02
2048,2009-05-03
2049,2009-05-03
2050,2009-05-03
2051,2009-05-03
2052,2009-05-03
2053,2009-05-03
2054,2009-05-03
2055,2009-05-03
2056,2009-05-02
2057,2009-05-02
2058,2009-05-29
2059,2009-05-29
2060,2009-05-17
2061,2009-05-29
2062,2009-05-29
2063,2009-05-29
2064,2009-05-29
2065,2009-05-29
2066,2009-05-29
2067,2009-05-30
2068,2009-05-30
2069,2009-05-30
2070,2009-05-30
2071,2009-05-29
2072,2009-05-29
2073,2009-05-29
2074,2009-05-29
2075,2009-05-29
2076,2009-05-30
2077,2009-05-18
2078,2009-05-30
2079,2009-05-30
2080,2009-05-30
2081,2009-05-30
2082,2009-05-29
2083,2009-05-30
2084,2009-05-30
2085,2009-05-11
2086,2009-05-30
2087,2009-05-30
2088,2009-05-30
2089,2009-05-31
2090,2009-05-30
2091,2009-05-31
2092,2009-05-31
2093,2009-05-31
2094,2009-05-30
2095,2009-05-30
2096,2009-05-21
2097,2009-05-31
2098,2009-05-31
2099,2009-05-31
2100,2009-05-31
2101,2009-05-31
2102,2009-05-31
2103,2009-05-31
2104,2009-05-31
2105,2009-05-31
2106,2009-05-31
2107,2009-05-31
2108,2009-05-31
2109,2009-05-31
2110,2009-05-31
2111,2009-05-31
2112,2009-05-31
2113,2009-05-31
2114,2009-05-20
2115,2009-05-20
2116,2009-05-20
2117,2009-05-20
2118,2009-05-20
2119,2009-05-20
2120,2009-05-21
2121,2009-05-21
2122,2009-05-21
2123,2009-05-20
2124,2009-05-20
2125,2009-05-20
2126,2009-05-20
2127,2009-05-21
2128,2009-05-20
2129,2009-05-21
2130,2009-05-21
2131,2009-05-21
2132,2009-05-21
2133,2009-05-21
2134,2009-05-21
2135,2009-05-20
2136,2009-05-20
2137,2009-05-21
2138,2009-05-21
2139,2009-05-21
2140,2009-05-21
2141,2009-05-21
2142,2009-05-03
2143,2009-05-21
2144,2009-05-21
2145,2009-05-22
2146,2009-05-22
2147,2009-05-22
2148,2009-05-21
2149,2009-05-21
2150,2009-05-22
2151,2009-05-21
2152,2009-05-17
2153,2009-05-22
2154,2009-05-22
2155,2009-05-22
2156,2009-05-22
2157,2009-05-22
2158,2009-05-22
2159,2009-05-22
2160,2009-05-22
2161,2009-05-22
2162,2009-05-22
2163,2009-05-22
2164,2009-05-22
2165,2009-05-20
2166,2009-05-23
2167,2009-05-23
2168,2009-05-23
2169,2009-05-23
2170,2009-05-23
2171,2009-05-23
2172,2009-05-23
2173,2009-05-22
2174,2009-05-23
2175,2009-05-22
2176,2009-05-18
2177,2009-05-23
2178,2009-05-23
2179,2009-05-23
2180,2009-05-15
2181,2009-05-23
2182,2009-05-23
2183,2009-05-23
2184,2009-05-23
2185,2009-05-23
2186,2009-05-23
2187,2009-05-23
2188,2009-05-23
2189,2009-05-23
2190,2009-05-24
2191,2009-05-24
2192,2009-05-19
2193,2009-05-24
2194,2009-05-23
2195,2009-05-24
2196,2009-05-22
2197,2009-05-24
2198,2009-05-24
2199,2009-05-24
2200,2009-05-22
2201,2009-05-24
2202,2009-05-24
2203,2009-05-24
2204,2009-05-24
2205,2009-05-25
2206,2009-05-25
2207,2009-05-25
2208,2009-05-24
2209,2009-05-25
2210,2009-05-24
2211,2009-05-24
2212,2009-05-25
2213,2009-05-26
2214,2009-05-26
2215,2009-05-26
2216,2009-05-26
2217,2009-05-26
2218,2009-05-26
2219,2009-05-27
2220,2009-05-26
2221,2009-05-26
2222,2009-05-24
2223,2009-05-24
2224,2009-05-25
2225,2009-05-25
2226,2009-05-25
2227,2009-05-25
2228,2009-05-15
2229,2009-05-25
2230,2009-05-25
2231,2009-05-05
2232,2009-05-25
2233,2009-05-26
2234,2009-05-26
2235,2009-05-26
2236,2009-05-26
2237,2009-05-26
2238,2009-05-26
2239,2009-05-26
2240,2009-05-26
2241,2009-05-26
2242,2009-05-25
2243,2009-05-26
2244,2009-05-26
2245,2009-05-25
2246,2009-05-25
2247,2009-05-25
2248,2009-05-25
2249,2009-05-21
2250,2009-05-26
2251,2009-05-25
2252,2009-05-26
2253,2009-05-26
2254,2009-05-26
2255,2009-05-25
2256,2009-05-21
2257,2009-05-23
2258,2009-05-26
2259,2009-05-25
2260,2009-05-26
2261,2009-05-25
2262,2009-05-26
2263,2009-05-27
2264,2009-05-26
2265,2009-05-26
2266,2009-05-27
2267,2009-05-27
2268,2009-05-27
2269,2009-05-27
2270,2009-05-26
2271,2009-05-26
2272,2009-05-11
2273,2009-05-11
2274,2009-05-08
2275,2009-05-11
2276,2009-05-12
2277,2009-05-11
2278,2009-05-12
2279,2009-05-12
2280,2009-05-12
2281,2009-05-02
2282,2009-05-12
2283,2009-05-12
2284,2009-05-12
2285,2009-05-12
2286,2009-05-12
2287,2009-05-12
2288,2009-05-13
2289,2009-05-13
2290,2009-05-13
2291,2009-05-11
2292,2009-05-13
2293,2009-05-13
2294,2009-05-13
2295,2009-05-12
2296,2009-05-12
2297,2009-05-13
2298,2009-05-13
2299,2009-05-13
2300,2009-05-13
2301,2009-05-13
2302,2009-05-13
2303,2009-05-13
2304,2009-05-13
2305,2009-05-14
2306,2009-05-14
2307,2009-05-14
2308,2009-05-14
2309,2009-05-13
2310,2009-05-14
2311,2009-05-13
2312,2009-05-09
2313,2009-05-14
2314,2009-05-14
2315,2009-05-01
2316,2009-05-14
2317,2009-05-14
2318,2009-05-14
2319,2009-05-13
2320,2009-05-14
2321,2009-05-14
2322,2009-05-14
2323,2009-05-14
2324,2009-05-14
2325,2009-05-11
2326,2009-05-14
2327,2009-05-14
2328,2009-05-14
2329,2009-05-15
2330,2009-05-15
2331,2009-05-15
2332,2009-05-14
2333,2009-05-15
2334,2009-05-11
2335,2009-05-14
2336,2009-05-13
2337,2009-05-15
2338,2009-05-14
2339,2009-05-14
2340,2009-05-15
2341,2009-05-15
2342,2009-05-15
2343,2009-05-15
2344,2009-05-15
2345,2009-05-16
2346,2009-05-15
2347,2009-05-15
2348,2009-05-15
2349,2009-05-16
2350,2009-05-16
2351,2009-05-13
2352,2009-05-16
2353,2009-05-16
2354,2009-05-16
2355,2009-05-16
2356,2009-05-17
2357,2009-05-17
2358,2009-05-16
2359,2009-05-16
2360,2009-05-16
2361,2009-05-16
2362,2009-05-17
2363,2009-05-17
2364,2009-05-17
2365,2009-05-17
2366,2009-05-17
2367,2009-05-17
2368,2009-05-17
2369,2009-05-18
2370,2009-05-15
2371,2009-05-18
2372,2009-05-14
2373,2009-05-18
2374,2009-05-15
2375,2009-05-18
2376,2009-05-18
2377,2009-05-18
2378,2009-05-18
2379,2009-05-18
2380,2009-05-18
2381,2009-05-18
2382,2009-05-18
2383,2009-05-18
2384,2009-05-16
2385,2009-05-17
2386,2009-05-17
2387,2009-05-17
2388,2009-05-17
2389,2009-05-17
2390,2009-05-17
2391,2009-05-18
2392,2009-05-18
2393,2009-05-18
2394,2009-05-19
2395,2009-05-19
2396,2009-05-16
2397,2009-05-19
2398,2009-05-18
2399,2009-05-19
2400,2009-05-19
2401,2009-05-19
2402,2009-05-17
2403,2009-05-14
2404,2009-05-19
2405,2009-05-19
2406,2009-05-19
2407,2009-05-19
2408,2009-05-19
2409,2009-05-18
2410,2009-05-19
2411,2009-05-19
2412,2009-05-19
2413,2009-05-19
2414,2009-05-19
2415,2009-05-20
2416,2009-05-20
2417,2009-05-19
2418,2009-05-20
2419,2009-05-20
2420,2009-05-14
2421,2009-05-15
2422,2009-05-18
2423,2009-05-20
2424,2009-05-20
2425,2009-05-20
2426,2009-05-20
2427,2009-05-20
2428,2009-05-20
2429,2009-05-03
2430,2009-05-03
2431,2009-05-03
2432,2009-05-02
2433,2009-05-03
2434,2009-05-02
2435,2009-05-01
2436,2009-05-03
2437,2009-05-03
2438,2009-05-03
2439,2009-05-03
2440,2009-05-03
2441,2009-05-03
2442,2009-05-03
2443,2009-05-04
2444,2009-05-04
2445,2009-05-03
2446,2009-05-04
2447,2009-05-04
2448,2009-05-04
2449,2009-05-03
2450,2009-05-04
2451,2009-05-04
2452,2009-05-04
2453,2009-05-04
2454,2009-05-04
2455,2009-05-04
2456,2009-05-04
2457,2009-05-01
2458,2009-05-04
2459,2009-05-05
2460,2009-05-03
2461,2009-05-05
2462,2009-05-05
2463,2009-05-05
2464,2009-05-04
2465,2009-05-04
2466,2009-05-04
2467,2009-05-04
2468,2009-05-04
2469,2009-05-04
2470,2009-05-02
2471,2009-05-04
2472,2009-05-04
2473,2009-05-04
2474,2009-05-04
2475,2009-05-01
2476,2009-05-05
2477,2009-05-05
2478,2009-05-05
2479,2009-05-05
2480,2009-05-05
2481,2009-05-05
2482,2009-05-05
2483,2009-05-05
2484,2009-05-05
2485,2009-05-03
2486,2009-05-05
2487,2009-05-06
2488,2009-05-06
2489,2009-05-06
2490,2009-05-06
2491,2009-05-01
2492,2009-05-06
2493,2009-05-05
2494,2009-05-02
2495,2009-05-06
2496,2009-05-05
2497,2009-05-06
2498,2009-05-06
2499,2009-05-06
2500,2009-05-06
2501,2009-05-06
2502,2009-05-06
2503,2009-05-06
2504,2009-05-06
2505,2009-05-07
2506,2009-05-07
2507,2009-05-07
2508,2009-05-06
2509,2009-05-06
2510,2009-05-06
2511,2009-05-06
2512,2009-05-06
2513,2009-05-07
2514,2009-05-07
2515,2009-05-07
2516,2009-05-07
2517,2009-05-07
2518,2009-05-07
2519,2009-05-07
2520,2009-05-07
2521,2009-05-07
2522,2009-05-07
2523,2009-05-08
2524,2009-05-08
2525,2009-05-08
2526,2009-05-08
2527,2009-05-08
2528,2009-05-04
2529,2009-05-08
2530,2009-05-03
2531,2009-05-08
2532,2009-05-08
2533,2009-05-08
2534,2009-05-08
2535,2009-05-08
2536,2009-05-05
2537,2009-05-07
2538,2009-05-08
2539,2009-05-08
2540,2009-05-09
2541,2009-05-09
2542,2009-05-09
2543,2009-05-09
2544,2009-05-09
2545,2009-05-09
2546,2009-05-09
2547,2009-05-06
2548,2009-05-07
2549,2009-05-09
2550,2009-05-09
2551,2009-05-09
2552,2009-05-09
2553,2009-05-09
2554,2009-05-09
2555,2009-05-10
2556,2009-05-10
2557,2009-05-10
2558,2009-06-01
2559,2009-06-01
2560,2009-06-01
2561,2009-06-01
2562,2009-06-01
2563,2009-06-01
2564,2009-06-01
2565,2009-06-01
2566,2009-06-01
2567,2009-06-01
2568,2009-06-01
2569,2009-06-01
2570,2009-06-01
2571,2009-06-01
2572,2009-06-01
2573,2009-06-01
2574,2009-06-01
2575,2009-06-01
2576,2009-06-01
2577,2009-06-01
2578,2009-06-01
2579,2009-06-01
2580,2009-06-01
2581,2009-06-01
2582,2009-06-01
2583,2009-06-01
2584,2009-06-02
2585,2009-06-02
2586,2009-06-01
2587,2009-06-01
2588,2009-06-02
2589,2009-06-01
2590,2009-06-02
2591,2009-06-02
2592,2009-06-02
2593,2009-06-02
2594,2009-06-02
2595,2009-06-02
2596,2009-06-02
2597,2009-06-02
2598,2009-06-26
2599,2009-06-25
2600,2009-06-26
2601,2009-06-25
2602,2009-06-25
2603,2009-06-26
2604,2009-06-25
2605,2009-06-25
2606,2009-06-26
2607,2009-06-24
2608,2009-06-26
2609,2009-06-26
2610,2009-06-19
2611,2009-06-26
2612,2009-06-26
2613,2009-06-25
2614,2009-06-16
2615,2009-06-26
2616,2009-06-26
2617,2009-06-26
2618,2009-06-27
2619,2009-06-27
2620,2009-06-27
2621,2009-06-26
2622,2009-06-26
2623,2009-06-20
2624,2009-06-27
2625,2009-06-26
2626,2009-06-26
2627,2009-06-27
2628,2009-06-27
2629,2009-06-27
2630,2009-06-27
2631,2009-06-27
2632,2009-06-27
2633,2009-06-27
2634,2009-06-27
2635,2009-06-27
2636,2009-06-28
2637,2009-06-27
2638,2009-06-28
2639,2009-06-20
2640,2009-06-27
2641,2009-06-27
2642,2009-06-27
2643,2009-06-28
2644,2009-06-10
2645,2009-06-27
2646,2009-06-28
2647,2009-06-28
2648,2009-06-28
2649,2009-06-28
2650,2009-06-29
2651,2009-06-28
2652,2009-06-28
2653,2009-06-28
2654,2009-06-29
2655,2009-06-26
2656,2009-06-29
2657,2009-06-29
2658,2009-06-28
2659,2009-06-28
2660,2009-06-29
2661,2009-06-26
2662,2009-06-29
2663,2009-06-28
2664,2009-06-29
2665,2009-06-29
2666,2009-06-29
2667,2009-06-29
2668,2009-06-28
2669,2009-06-29
2670,2009-06-29
2671,2009-06-29
2672,2009-06-29
2673,2009-06-29
2674,2009-06-29
2675,2009-06-30
2676,2009-06-29
2677,2009-06-29
2678,2009-06-29
2679,2009-06-30
2680,2009-06-28
2681,2009-06-30
2682,2009-06-30
2683,2009-06-29
2684,2009-06-30
2685,2009-06-30
2686,2009-06-27
2687,2009-06-30
2688,2009-06-30
2689,2009-06-30
2690,2009-06-30
2691,2009-06-29
2692,2009-06-28
2693,2009-06-30
2694,2009-06-30
2695,2009-06-29
2696,2009-06-18
2697,2009-06-19
2698,2009-06-17
2699,2009-06-19
2700,2009-06-06
2701,2009-06-17
2702,2009-06-19
2703,2009-06-05
2704,2009-06-19
2705,2009-06-19
2706,2009-06-19
2707,2009-06-19
2708,2009-06-19
2709,2009-06-18
2710,2009-06-20
2711,2009-06-20
2712,2009-06-20
2713,2009-06-19
2714,2009-06-19
2715,2009-06-20
2716,2009-06-12
2717,2009-06-18
2718,2009-06-20
2719,2009-06-20
2720,2009-06-20
2721,2009-06-19
2722,2009-06-20
2723,2009-06-20
2724,2009-06-08
2725,2009-06-08
2726,2009-06-20
2727,2009-06-20
2728,2009-06-20
2729,2009-06-21
2730,2009-06-21
2731,2009-06-20
2732,2009-06-21
2733,2009-06-21
2734,2009-06-21
2735,2009-06-21
2736,2009-06-21
2737,2009-06-21
2738,2009-06-21
2739,2009-06-21
2740,2009-06-20
2741,2009-06-20
2742,2009-06-21
2743,2009-06-21
2744,2009-06-21
2745,2009-06-23
2746,2009-06-23
2747,2009-06-23
2748,2009-06-23
2749,2009-06-23
2750,2009-06-23
2751,2009-06-23
2752,2009-06-23
2753,2009-06-23
2754,2009-06-14
2755,2009-06-17
2756,2009-06-17
2757,2009-06-18
2758,2009-06-17
2759,2009-06-01
2760,2009-06-18
2761,2009-06-18
2762,2009-06-21
2763,2009-06-21
2764,2009-06-21
2765,2009-06-21
2766,2009-06-21
2767,2009-06-22
2768,2009-06-22
2769,2009-06-22
2770,2009-06-22
2771,2009-06-20
2772,2009-06-22
2773,2009-06-22
2774,2009-06-01
2775,2009-06-18
2776,2009-06-22
2777,2009-06-22
2778,2009-06-22
2779,2009-06-22
2780,2009-06-22
2781,2009-06-21
2782,2009-06-22
2783,2009-06-22
2784,2009-06-22
2785,2009-06-22
2786,2009-06-22
2787,2009-06-22
2788,2009-06-22
2789,2009-06-22
2790,2009-06-22
2791,2009-06-23
2792,2009-06-23
2793,2009-06-22
2794,2009-06-22
2795,2009-06-23
2796,2009-06-23
2797,2009-06-21
2798,2009-06-21
2799,2009-06-22
2800,2009-06-23
2801,2009-06-23
2802,2009-06-22
2803,2009-06-23
2804,2009-06-24
2805,2009-06-23
2806,2009-06-24
2807,2009-06-23
2808,2009-06-22
2809,2009-06-24
2810,2009-06-23
2811,2009-06-23
2812,2009-06-23
2813,2009-06-24
2814,2009-06-23
2815,2009-06-24
2816,2009-06-24
2817,2009-06-16
2818,2009-06-03
2819,2009-06-19
2820,2009-06-24
2821,2009-06-24
2822,2009-06-22
2823,2009-06-21
2824,2009-06-24
2825,2009-06-24
2826,2009-06-24
2827,2009-06-25
2828,2009-06-25
2829,2009-06-25
2830,2009-06-25
2831,2009-06-24
2832,2009-06-25
2833,2009-06-24
2834,2009-06-25
2835,2009-06-24
2836,2009-06-25
2837,2009-06-22
2838,2009-06-24
2839,2009-06-24
2840,2009-06-25
2841,2009-06-25
2842,2009-06-25
2843,2009-06-05
2844,2009-06-25
2845,2009-06-25
2846,2009-06-25
2847,2009-06-25
2848,2009-06-25
2849,2009-06-25
2850,2009-06-26
2851,2009-06-26
2852,2009-06-25
2853,2009-06-26
2854,2009-06-10
2855,2009-06-10
2856,2009-06-09
2857,2009-06-10
2858,2009-06-10
2859,2009-06-09
2860,2009-06-10
2861,2009-06-10
2862,2009-06-09
2863,2009-06-10
2864,2009-06-10
2865,2009-06-10
2866,2009-06-10
2867,2009-06-10
2868,2009-06-10
2869,2009-06-10
2870,2009-06-10
2871,2009-06-10
2872,2009-06-11
2873,2009-06-11
2874,2009-06-10
2875,2009-06-08
2876,2009-06-11
2877,2009-06-10
2878,2009-06-11
2879,2009-06-11
2880,2009-06-10
2881,2009-06-10
2882,2009-06-11
2883,2009-06-11
2884,2009-06-10
2885,2009-06-10
2886,2009-06-11
2887,2009-06-11
2888,2009-06-11
2889,2009-06-12
2890,2009-06-12
2891,2009-06-12
2892,2009-06-12
2893,2009-06-12
2894,2009-06-11
2895,2009-06-12
2896,2009-06-12
